time,x_pos,x_dot,theta,theta_dot,input_u
8.02,-0.002155823751593768,-0.04400121807538377,-0.017337517352908564,0.038569767500947316,-1.1113096056342209
8.040000000000001,-0.003234278786078251,-0.06306450211963172,-0.016070759091761293,0.0858912734680413,-0.8706244419341482
8.06,-0.004648565775657811,-0.07765321000634975,-0.013984695215145638,0.12078695362115774,-0.650476432059281
8.08,-0.006313411899777229,-0.08819316771722241,-0.011310838981941898,0.14494631509499403,-0.4522550004859265
8.1,-0.008152243129463617,-0.0951257833943273,-0.008247662452399404,0.15997927438954293,-0.2765116611808624
8.120000000000001,-0.010097347668915905,-0.09889374183420549,-0.004962442003636946,0.1673921499385951,-0.1231196227489095
8.14,-0.012089783112500842,-0.09992962852123857,-0.0015935062321043734,0.16857123241034377,0.00858260342550562
8.16,-0.014079082707832969,-0.09864716255898559,0.0017472536307902872,0.16477277646945473,0.11966389048940428
8.18,-0.016022809695959633,-0.09543471865545056,0.004971728295643581,0.15711833571475226,0.21148930569093533
8.2,-0.017886002378041343,-0.09065082699445476,0.008012886799897489,0.1465944514581997,0.28562449941453993
8.22,-0.019640546472978422,-0.08462135453028309,0.010822102675827474,0.1340558014205361,0.34375485149003604
8.24,-0.02126450558620996,-0.07763809035809745,0.013366570977957879,0.12023101254969742,0.3876183517320581
8.26,-0.022741435280298747,-0.06995847994403234,0.0156268623112118,0.1057304399883916,0.41895105814351813
8.28,-0.024059701371070642,-0.06180627696516772,0.017594646998958817,0.09105530933115792,0.43944389943598366
8.3,-0.025211818695569276,-0.0533729063278705,0.019270611387517116,0.07660770988721341,0.45070955866046747
8.32,-0.0261938227186421,-0.04481935680273538,0.020662578895660366,0.06270101136543466,0.45425818283621705
8.34,-0.027004682958015978,-0.036278445999346716,0.021783840656995977,0.049570354308631825,0.4514807014487585
8.36,-0.02764576429641593,-0.02785732361475231,0.0226516943278348,0.03738293517270406,0.4436385974154969
8.38,-0.028120339788344835,-0.019640100664561733,0.023286184693543346,0.026247869918111424,0.43185905134995695
8.4,-0.02843315522928402,-0.011689001484886195,0.023709032006801835,0.0162209448451386,0.44336960694891964
8.42,-0.028440518500985487,0.011809528647847924,0.02349385639144647,-0.04033757930987282,1.1793843814957972
8.44,-0.027993522211339748,0.03210905929904925,0.022190745637492175,-0.08775850022226543,0.9382857407877743
8.46,-0.02718604604897741,0.04792623529418402,0.020066354376573472,-0.12275221698534579,0.7176991114916186
8.48,-0.02610352298667873,0.0596864264660233,0.01735222562492037,-0.1470080209821539,0.5190145781552409
8.5,-0.024822696199599547,0.0678305979188235,0.014246865311336608,-0.1621356335681371,0.3427843821767157
8.52,-0.023411455350101404,0.07280100560061564,0.010917587369835951,-0.16964119958033685,0.18888250889792677
8.540000000000001,-0.021928929138911413,0.07502982109249237,0.00750276120781387,-0.1709108578644449,0.05664828011479974
8.56,-0.02042577873791781,0.07493036501983057,0.004114321688809798,-0.16720073269076174,-0.0549863465555547
8.58,-0.018944643138654144,0.07289062928499696,0.000840424134252347,-0.1596322678999785,-0.14738559840519316
8.6,-0.017520693771327353,0.06926877699400745,-0.002251852463316294,-0.1491919145561614,-0.22211428584113482
8.620000000000001,-0.016182261833405428,0.06439032365102311,-0.005113831985124332,-0.1367342782792848,-0.28085695606122935
8.64,-0.014951507510312488,0.05854672230610827,-0.007712658561550029,-0.12298793054629535,-0.32535077934911905
8.66,-0.013845105599770566,0.051995097469284934,-0.010028850916936569,-0.10856318605665176,-0.3573310116151335
8.68,-0.012874926917626928,0.044958896566435765,-0.01205402682190435,-0.09396124335996614,-0.3784878000247283
8.700000000000001,-0.012048699240043766,0.03762925252729455,-0.013788819649648561,-0.0795841765081688,-0.3904330686883727
8.72,-0.011370635415970744,0.030166875962087326,-0.015240999645523744,-0.06574535018464092,-0.39467622946980085
8.74,-0.010842019670444842,0.0227043196652189,-0.016423804759164932,-0.052679908664716,-0.39260750094012603
8.76,-0.01046174603029136,0.015348481392177203,-0.017354479613614138,-0.040555059522676906,-0.38548767921809113
8.78,-0.010226805264517826,0.008183232628257492,-0.01805301624661506,-0.029479935965622976,-0.3744432816546044
8.8,-0.010132718773487542,0.001272081154575551,-0.018541086503013768,-0.0195148770340834,-0.3604660726820982
8.82,-0.01017391951924237,-0.005339206537970519,-0.018841153233501714,-0.01068001284592133,-0.34441607612569664
8.84,-0.010344081401843043,-0.011620080610037612,-0.018975745618403872,-0.0029630829057151237,-0.32702727610509996
8.86,-0.010636399491919224,-0.017552824239804546,-0.018966882848287674,0.003673550302110695,-0.30891530629172415
8.88,-0.011043824266107059,-0.023130341723044488,-0.01883562992793253,0.00928670215448975,-0.2905865223099622
8.9,-0.011559253496858784,-0.028354138352990745,-0.018601769409587684,0.013946968387699422,-0.27244794263561384
8.92,-0.012175685756526288,-0.03323250315058011,-0.01828357329995439,0.017734098959551244,-0.25481762809452485
8.94,-0.012886339640565254,-0.037778898121006196,-0.017897660129263044,0.020733099857667612,-0.23793514807321295
8.96,-0.013684742826395162,-0.042010551757012266,-0.017458923138207707,0.02303101012069705,-0.22197185225486843
8.98,-0.014564794990184702,-0.04594724984464685,-0.016980516658738606,0.024714295279794237,-0.20704072982409652
9.0,-0.015520808427932355,-0.04961031310331605,-0.016473888977965766,0.025866795101837738,-0.193205693622452
9.02,-0.016547529991003666,-0.053021748661191054,-0.015948851230918305,0.02656816244110123,-0.1804901748598687
9.040000000000001,-0.017640147668209896,-0.05620356068737314,-0.015413673127074423,0.02689273074324956,-0.16888495501995018
9.06,-0.01879428484222402,-0.05917720453959807,-0.014875197545208028,0.026908749900758182,-0.15835519597645223
9.08,-0.02000598493071994,-0.061963168416412966,-0.014338967206378402,0.02667793338425943,-0.14884665757745125
9.1,-0.02127168880277974,-0.0645806666121776,-0.013809357737522869,0.02625526356712261,-0.14029111461429106
9.120000000000001,-0.022588207047401672,-0.06704742895994623,-0.013289712455408742,0.025689006661422577,-0.13261100275982
9.14,-0.023952688869966526,-0.06937957182085977,-0.012782475124755614,0.02502089347391977,-0.12572333632463453
9.16,-0.025362589109224863,-0.07159153696027827,-0.012289317771219365,0.024286427090299764,-0.11954295011931881
9.18,-0.026815634605203437,-0.07369608577271107,-0.011811261358970853,0.023515283458872403,-0.11398512387991298
9.200000000000001,-0.028309790909626775,-0.07570433752242807,-0.011348787775728056,0.02273177555649706,-0.10896765113509566
9.22,-0.029843230116162897,-0.07762584150694038,-0.010901942109259086,0.021955356292547294,-0.10441241555001042
9.24,-0.03141430039835492,-0.07946867428780433,-0.010470424653997822,0.021201139478154486,-0.10024653711325299
9.26,-0.03302149767809918,-0.08123955433691989,-0.01005367246099786,0.020480422015342774,-0.09640314843506238
9.28,-0.03466343970607799,-0.08294396759336094,-0.009650930546145764,0.01980119391898069,-0.09282185824516856
9.3,-0.03633884271631704,-0.08458629849870064,-0.009261313107874909,0.01916862586319762,-0.08944895522193813
9.32,-0.03804650071841957,-0.08616996206612482,-0.0088838552841605,0.01858552664423281,-0.08623740081092593
9.34,-0.03978526741124323,-0.08769753343325243,-0.008517556106812233,0.018052765284061,-0.08314665492018346
9.36,-0.0415540406389254,-0.08917087214720068,-0.008161413396208987,0.017569654481125494,-0.08014237349327814
9.38,-0.04335174926232262,-0.09059123913285443,-0.007814451388424033,0.01713429376882433,-0.07719601210575094
9.4,-0.04517734228418295,-0.09195940490376929,-0.007475741905468923,0.016743872095306145,-0.07428436502235114
9.42,-0.04702978004289509,-0.09327574809382481,-0.007144419873882558,0.01639493061803381,-0.07138906467883856
9.44,-0.048908027275694495,-0.09454034382218472,-0.006819693972279687,0.016083587342856736,-0.06849606237730071
9.46,-0.050811047846154686,-0.09575304176085402,-0.006500853149323528,0.01580572585941706,-0.06559510715092633
9.48,-0.05273780093114591,-0.09691353406025481,-0.006187269703899712,0.015557150861323733,-0.06267923628860153
9.5,-0.05468723846788522,-0.09802141351121443,-0.005878399562472183,0.015333713418093772,-0.059744287922621785
9.52,-0.05665830367102324,-0.09907622248902984,-0.005573780327600124,0.015131409112110831,-0.056788443373470755
9.540000000000001,-0.058649930441895926,-0.10007749334418815,-0.005273027608789998,0.014946452191512548,-0.05381180460391774
9.56,-0.06066104350619558,-0.10102478098189198,-0.004975830084204874,0.014775328840535043,-0.050816010143385035
9.58,-0.06269055913164413,-0.10191768841538622,-0.004681943680795334,0.014614832551684546,-0.04780389118012016
9.6,-0.06473738629313046,-0.10275588609231252,-0.00439118520233765,0.014462084416157418,-0.04477916815713266
9.620000000000001,-0.06680042816871067,-0.10353912578450905,-0.004103425680526506,0.014314540944932829,-0.041746187119811484
9.64,-0.06887858386543096,-0.10426724980480895,-0.003818583674266658,0.014169991805515373,-0.03870969421937165
9.66,-0.07097075028882303,-0.10494019627389539,-0.003536618696997148,0.01402654961898356,-0.035674646147381577
9.68,-0.07307582408388773,-0.1055580011099771,-0.0032575249114337743,0.013882633717516291,-0.03264605383394834
9.700000000000001,-0.07519270358828413,-0.10612079735725923,-0.002981325195537262,0.013736949520932558,-0.029628856458205968
9.72,-0.0773202907501554,-0.1066288124086653,-0.0027080656526953183,0.013588464957478614,-0.026627822668862038
9.74,-0.07945749297351748,-0.10708236361631751,-0.002437810612833238,0.013436385133271153,-0.023647475870923564
9.76,-0.08160322486338352,-0.10748185272175355,-0.0021706381491618876,0.013280126249426281,-0.020692040480786707
9.78,-0.083756409850842,-0.10782775947821487,-0.0019066361172003139,0.013119289577936125,-0.017765406166285583
9.8,-0.08591598168517726,-0.10812063478068651,-0.0016458987082152354,0.012953636137920922,-0.014871107254047123
9.82,-0.08808088578589948,-0.10836109356651388,-0.0013885234979235407,0.01278306256340583,-0.012012314688775083
9.84,-0.09025008045231853,-0.1085498077009056,-0.0011346089628280925,0.012607578522106868,-0.009191838155231377
9.86,-0.09242253793212934,-0.1086874990177763,-0.0008842524305323152,0.012427285931275414,-0.006412136213086702
9.88,-0.0945972453534937,-0.10877493264732807,-0.0006375484264464528,0.012242360120520566,-0.0036753325386728072
9.9,-0.09677320552737527,-0.10881291072749867,-0.0003945873771263651,0.012053033011538995,-0.0009832366089738238
9.92,-0.09894943762852924,-0.1088022665667936,-0.0001554546297618446,0.011859578319499743,0.0016626326036439714
9.94,-0.10112497776463206,-0.10874385930084293,7.977025222363029e-05,0.01166229872903096,0.004261021136575429
9.96,-0.10329887944367366,-0.10863856906400085,0.00031101395614200066,0.0114615149578657,0.006810913747038396
9.98,-0.105470213949978,-0.10848729268010215,0.0005382096862088056,0.011257556591763633,0.009311507643839003
10.0,-0.10763807063916145,-0.10829093986274706,0.0007612972629955134,0.011050754553908112,0.011762186887808291
10.02,-0.10980155716202873,-0.1080504299048341,0.0009802230873751682,0.010841435059231417,0.014162497956984587
10.040000000000001,-0.11195979962692343,-0.1077666888291265,0.001194939997107173,0.01062991489777342,0.016512126840487532
10.06,-0.11411194270942072,-0.10744064696605692,0.001405407041069645,0.010416497890067915,0.018810877911134505
10.08,-0.11625714971754139,-0.10707323692140268,0.0016115891930327368,0.01020147236061728,0.02105865473025133
10.1,-0.1183946026198895,-0.1066653918945722,0.0018134570238451985,0.009985109481819807,0.023255442857684945
10.120000000000001,-0.1205235020433317,-0.10621804430773056,0.002010986348038156,0.00976766234942362,0.025401294674419775
10.14,-0.12264306724603867,-0.105732124706589,0.0022041578581727533,0.009549365660981479,0.027496316172988863
10.16,-0.12475253607094498,-0.10520856089514065,0.0023929567578017436,0.009330435880258316,0.029540655630617217
10.18,-0.12685116488394257,-0.10464827726873134,0.0025773724016933705,0.009111071782588036,0.03153449405025302
10.200000000000001,-0.12893822850044243,-0.10405219431242009,0.0027573979499884377,0.008891455288365697,0.0334780372339325
10.22,-0.13101302010330093,-0.1034212282344503,0.0029330300412252256,0.008671752503860708,0.035371509339904544
10.24,-0.13307485115454035,-0.1027562907076843,0.0031042684876675004,0.008452114900082632,0.03721514776837866
10.26,-0.13512305130277236,-0.1020582886949429,0.0032711159950950942,0.008232680571328095,0.039009199219438954
10.28,-0.13715696828779075,-0.10132812433724332,0.0034335779081521426,0.008013575525144099,0.04075391676958093
10.3,-0.1391759678434054,-0.10056669488687939,0.0035916619814762366,0.007794914964670958,0.04244955781949328
10.32,-0.14117943359925544,-0.09977489267008137,0.0037453781761355854,0.007576804532625702,0.04409638277430514
10.34,-0.14316676698206598,-0.09895360506658991,0.0038947384803618658,0.007359341493538329,0.04569465432784375
10.36,-0.14513738711657603,-0.0981037144958596,0.004039756753163907,0.007142615837271026,0.04724463723384664
10.38,-0.14709073072618828,-0.09722609840175066,0.004180448589125065,0.006926711292364172,0.04874659845908857
10.4,-0.14902625333113445,-0.09632314023934556,0.004316835145646451,0.0067162367434452554,0.023965668999092395
10.42,-0.15109295863752875,-0.11125524465757833,0.004897829749749357,0.05417110920640301,-0.7274513524430967
10.44,-0.15344584619319032,-0.12330759826732662,0.00639594527303974,0.09360990658908451,-0.5031519714731059
10.46,-0.1559976284790292,-0.13121561399609888,0.008566618512983947,0.12170542567832601,-0.300145118704505
10.48,-0.15866973015430827,-0.1354127929902201,0.011199444355657338,0.14009017335075685,-0.11931367206874897
10.5,-0.1613923389373492,-0.13633961520719437,0.01411577290444339,0.15030330274564752,0.0391979874616292
10.52,-0.16410441550905833,-0.1344310524199707,0.017166636235763023,0.15377123372298337,0.17583477052749338
10.540000000000001,-0.16675348143380855,-0.13010680386853635,0.020230357955955416,0.15179512223323977,0.2914977551952418
10.56,-0.1692952363649996,-0.12376393624661662,0.023209971372990208,0.14554407522049032,0.38742716126291094
10.58,-0.17169304947821062,-0.11577161517109999,0.026030550851940597,0.13605309170985894,0.4651010319333452
10.6,-0.1739173639300347,-0.10646762747899505,0.028636541448642066,0.12422480299220776,0.526148917700106
10.620000000000001,-0.17594504729281832,-0.0961564109290419,0.03098915433486637,0.11083418128787759,0.572279626039944
10.64,-0.1777587154501605,-0.08510832867634706,0.033063879890626924,0.09653548364976332,0.6052219406998678
10.66,-0.17934605241340945,-0.0735599489785187,0.0348481566357042,0.08187079351653626,0.6266771152294305
10.68,-0.18069914397058784,-0.061715114923984966,0.036339222347152166,0.0672796142018058,0.6382818968669751
10.700000000000001,-0.18181383902205886,-0.04974661367816554,0.03754216367084274,0.05310905517565011,0.6415808296844638
10.72,-0.18268914889198817,-0.03779827912251109,0.038468172165430845,0.039624232182767866,0.6380066116480397
10.74,-0.18332669181907257,-0.025987385269335268,0.039133007881308864,0.027018575351663597,0.6288673314874629
10.76,-0.1837301872023355,-0.014407210061220085,0.039555666129381585,0.01542380510910974,0.6153394814202174
10.78,-0.1839050019792832,-0.0031296698140088216,0.03975723888436014,0.004919393815234946,0.5984657251631544
10.8,-0.183857749710775,0.007792056555881514,0.039759959144289446,-0.004458618318580132,0.5791564924477782
10.82,-0.18359594150300015,0.018320977374544058,0.039586414385570486,-0.012709541004196193,0.5581945673873961
10.84,-0.18312768677393887,0.028433860890260274,0.039258913870902426,-0.01986073664547583,0.5362419352068265
10.86,-0.18246144103138626,0.038118966366049584,0.03879899385528178,-0.02596112903526638,0.5138482473813398
10.88,-0.1816057972346096,0.04737395780864602,0.03822704457169555,-0.03107551430991919,0.49146035707493346
10.9,-0.1805693169261558,0.05620401494682276,0.037562043153882216,-0.03527965107433143,0.469432463374068
10.92,-0.17936039711053853,0.06462014808442677,0.03682137727059754,-0.03865609179628701,0.4480364830880867
10.94,-0.17798716879138773,0.07263771695362692,0.03602074511800303,-0.0412907067761188,0.4274723421242023
10.96,-0.17645742312981536,0.08027514853716494,0.03517411846931271,-0.043269844664997184,0.4078779442588653
10.98,-0.17477856132886538,0.08755284486623241,0.0342937566498732,-0.044678069100200626,0.38933863340088515
11.0,-0.17295756455955696,0.09449226888529692,0.033390260537872585,-0.04559640905297411,0.3718960162708712
11.02,-0.17100098050371793,0.10111519446318668,0.0324726569418527,-0.046101060489869915,0.35555605607004964
11.040000000000001,-0.1689149233808339,0.10744310538461159,0.03154850494073945,-0.04626247852199445,0.34029638456863287
11.06,-0.16670508463648262,0.11349672755045148,0.03062401696257287,-0.046144801993953,0.32607281058948256
11.08,-0.16437675178696678,0.11929567853147607,0.029704188503691817,-0.045805556126319175,0.31282502763569114
11.1,-0.16193483322915792,0.12485821895256477,0.028792931435949538,-0.045295583096820115,0.30048154298365454
11.120000000000001,-0.15938388712894086,0.1302010908384994,0.02789320680581149,-0.04465915509250094,0.28896386552076475
11.14,-0.1567281527904406,0.135339428944888,0.027007153890421628,-0.043934229193220736,0.27819000052895737
11.16,-0.1539715831773677,0.14028673215695792,0.0261362130399343,-0.04315280829702074,0.26807730706297594
11.18,-0.15111787750465638,0.14505488320361395,0.02528124050347984,-0.042341377043638564,0.25854477807778864
11.200000000000001,-0.14817051304147563,0.14965420615321698,0.024442614011163627,-0.04152138623599347,0.2495148055190549
11.22,-0.1451327754650456,0.15409355238901049,0.023620328371308272,-0.04070976352845064,0.2409144926588113
11.24,-0.1420077872785647,0.1583804069725186,0.02281408074675791,-0.0399194320945832,0.2326765744462426
11.26,-0.1387985339566654,0.16252100846643425,0.02202334560332899,-0.039159822574136686,0.2247400039160067
11.28,-0.1355078876092886,0.1665204763850812,0.021247439584729418,-0.03843736681266643,0.21705025907425368
11.3,-0.13213862806120552,0.17038294145664712,0.020485576769004463,-0.037755964744345547,0.20955942044176695
11.32,-0.12869346133130963,0.17411167480817918,0.019736914909281627,-0.03711741823540524,0.20222606480923483
11.34,-0.12517503556509169,0.17770921301699935,0.01900059336354418,-0.03652182781717048,0.19501501594731288
11.36,-0.12158595452731619,0.18117747670926357,0.018275763481281813,-0.035967950014217966,0.18789698817385467
11.38,-0.11792878880171129,0.18451788102916034,0.017561612245596075,-0.0354535144394913,0.18084815393992512
11.4,-0.11420608487235638,0.18773143685404126,0.016857379973621134,-0.03497550101165154,0.17384966205364613
11.42,-0.1104203722791403,0.19081884209660124,0.016162372861320176,-0.034530378579335025,0.16688712888969656
11.44,-0.10657416904886514,0.19378056282113393,0.015475971125630218,-0.03411430694158499,0.159950120983687
11.46,-0.10266998560577478,0.19661690421376216,0.014797633451751242,-0.033723304762351455,0.15303164381705037
11.48,-0.09871032736192352,0.19932807169360814,0.0141268983997568,-0.03335338621741796,0.14612764837647765
11.5,-0.09469769618007375,0.20191422264056536,0.013463383365733349,-0.03300066941067524,0.13923656422617445
11.52,-0.09063459089085525,0.20437550935298393,0.012806781630932,-0.03266145967772268,0.13235886535512237
11.540000000000001,-0.08652350703263482,0.20671211394232009,0.012156857970054934,-0.03233231088063038,0.12549667294074132
11.56,-0.08236693596779207,0.20892427592833904,0.011513443228506696,-0.032010067708419056,0.118653397384664
11.58,-0.07816736351351224,0.21101231332410447,0.01087642821953207,-0.03169189185121197,0.11183342050121578
11.6,-0.07392726820939328,0.21297663800046837,0.010245757236630947,-0.03137527472764712,0.10504181754746517
11.620000000000001,-0.06964911932852198,0.21481776610031622,0.009621421425177086,-0.03105803922839337,0.09828411784658753
11.64,-0.0653353747236057,0.2165363242380197,0.009003452210230219,-0.030738332704821666,0.09156610204466124
11.66,-0.060988478585471295,0.21813305217347428,0.008391914935356877,-0.030414613190451145,0.08489363352604165
11.68,-0.05661085917799752,0.21960880259622867,0.007786902829944573,-0.03008563060137617,0.07827252116638905
11.700000000000001,-0.05220492660140422,0.22096453859653406,0.007188531389935634,-0.029750404426548513,0.07170841039895098
11.72,-0.04777307062490411,0.22220132933910766,0.006596933228957958,-0.029408199194201828,0.06520669948442608
11.74,-0.043317658620010455,0.22332034439405388,0.006012253433232882,-0.029058498790282206,0.05877247788531029
11.76,-0.03884103361732345,0.22432284711931344,0.005434645434092936,-0.02870098051085169,0.05241048373195921
11.78,-0.0343455125022971,0.22521018743147428,0.004864267396091009,-0.02833548955451012,0.04612507751177578
11.8,-0.029833384359307113,0.22598379424768905,0.004301279106166442,-0.027962014503640015,0.03992022929941272
11.82,-0.025306908968192376,0.22664516783145458,0.0037458393397732243,-0.027580664204802346,0.033799517061154034
11.84,-0.02076831545324225,0.22719587222952492,0.0031981036728991785,-0.027191646338494704,0.027766133799362706
11.86,-0.016219801081285894,0.22763752794646097,0.0026582227041563457,-0.02679524786594737,0.02182290154358513
11.88,-0.011663530202963533,0.22797180496731737,0.002126340648254238,-0.02639181745461135,0.015972290435862062
11.9,-0.0071016333293814835,0.2282004162076461,0.0016025942608678333,-0.02598174991323252,0.01021644139291711
11.92,-0.002536206335033497,0.22832511144317766,0.0010871120548837205,-0.025565472610522284,0.004557191052456428
11.94,0.0020306902229291013,0.22834767174896126,0.0005800137689932929,-0.02514343380698843,-0.0010039020786135684
11.96,0.006597031679413521,0.2282699044591024,8.141005136071778e-05,-0.02471609279601727,-0.006465531162109566
11.98,0.011160829740477994,0.22809363864317442,-0.00040859767657311726,-0.024283911726373487,-0.011826614964418522
12.0,0.015720134140895355,0.22782244003123256,-0.0008899210377256506,-0.023852503651062562,0.01275077777800817
12.02,0.02042637094042157,0.24347998540946325,-0.0018228468479898603,-0.07157213964094188,0.7564678812574595
12.040000000000001,0.02542833491000796,0.2559800079201955,-0.0036653246039128973,-0.11064746307785162,0.5265631269127723
12.06,0.030637523827036186,0.264273624271547,-0.00617323269882261,-0.13839367356275828,0.32016276377244984
12.08,0.035974133311330106,0.26879550351345116,-0.009136444096871244,-0.1564426779415856,0.1359966221579835
12.1,0.04136714362024602,0.26998715931939127,-0.012376572097624312,-0.166332781338804,-0.025797068898156993
12.120000000000001,0.04675432748808054,0.268284485886969,-0.015744893045814477,-0.1694893711002889,-0.16566795930235753
12.14,0.05208203609256943,0.26410802019041896,-0.01911995289474214,-0.16721245388986616,-0.2845206195887328
12.16,0.05730481480552443,0.2578556053173159,-0.022404983626293822,-0.1606699271823032,-0.3835976788749651
12.18,0.06238489360608736,0.24989714210921793,-0.02552523388242449,-0.15089556668645665,-0.46437866429269203
12.200000000000001,0.06729159089240697,0.24057112858836066,-0.02842529870694334,-0.1387908035692783,-0.5284938339805766
12.22,0.07200066358291109,0.23018270393310625,-0.031066515734900126,-0.12512946185576404,-0.5776520652642869
12.24,0.07649363093706688,0.2190029345896573,-0.033424479549114865,-0.11056472376150203,-0.6135817005171179
12.26,0.08075709450549715,0.20726910321882722,-0.0354867122395907,-0.09563768634249106,-0.6379831546248289
12.280000000000001,0.08478207207546519,0.19518578551951174,-0.037250516395319774,-0.08078696467940835,-0.6524920399050982
12.3,0.08856335942565736,0.18292652467773077,-0.038721026737352636,-0.06635888332718057,-0.6586515575054323
12.32,0.09209893014397814,0.17063593756476228,-0.039909468249166746,-0.05261787788125055,-0.657892930352674
12.34,0.09538938068135112,0.15843211030594279,-0.04083162183996194,-0.03975680154858058,-0.6515227041878623
12.36,0.09843742519150274,0.1464091630536194,-0.041506493142688915,-0.027906897194370294,-0.6407158135349766
12.38,0.10124744251252284,0.13463988443138342,-0.041955175850838064,-0.017147253359232253,-0.6265133929474522
12.4,0.10382507416688312,0.12303826587394392,-0.04219989277070883,-0.007093346856831649,-0.9931011181055438
12.42,0.10599521522956953,0.09481825393712275,-0.041717668465461294,0.05283629693631214,-1.3488794196041098
12.44,0.10765026093530135,0.07146468537245973,-0.04017972317064002,0.09877426102163081,-1.1084218373838062
12.46,0.10888356222640146,0.052574015424326964,-0.037848280630952864,0.13247311863357994,-0.8888308818902165
12.48,0.10978010724754624,0.03771573684215803,-0.03495111076027037,0.1556223460338393,-0.6913601710114743
12.5,0.11041611619110014,0.026446137139597526,-0.031682994327687376,0.169826888690122,-0.5164468677658782
12.52,0.11085892132146462,0.01832220198212001,-0.028207655546595548,0.1765843028665077,-0.36386977327373876
12.540000000000001,0.11116709556214698,0.012912621641108053,-0.024660075500110918,0.17726933240507817,-0.23289123412605145
12.56,0.11139077493501533,0.009806223699945918,-0.021149049342800007,0.17312476863595708,-0.12238264751924272
12.58,0.11157212659717408,0.008618152989738724,-0.017759872475168127,0.16525752194523258,-0.030933804905585026
12.6,0.11174592055331498,0.008994109909138324,-0.014557061421493779,0.154638924377819,0.043053328496095035
12.620000000000001,0.11194016919660264,0.010612942668663257,-0.011587033793585414,0.14210837934629006,0.10128553327050781
12.64,0.11217680454962341,0.013187869186994357,-0.008880688413665253,0.12837957341436862,0.14551289888721755
12.66,0.11247236836872986,0.016466581722914462,-0.006455841385283756,0.11404856328138095,0.17747585021872256
12.68,0.11283869509553335,0.02023046300765988,-0.004319486680911942,0.0996031461962886,0.19886338838132384
12.700000000000001,0.1132835719647314,0.024293117607031796,-0.0024698607381759023,0.08543301231777409,0.21128127345984946
12.72,0.11381136440164209,0.028498397268697084,-0.0008982997333978905,0.07184026173684224,0.21622889018465866
12.74,0.11442359817339497,0.032718074713064246,0.0004091142378715432,0.05904994613367676,0.21508358000113692
12.76,0.11511949261316527,0.03684929717679189,0.001470115753808579,0.04722036484660244,0.20909128716389866
12.780000000000001,0.11589644164373585,0.04081192936090733,0.002305020343053697,0.03645290727503468,0.19936244636656794
12.8,0.11675044131739218,0.04454587550623857,0.0029356797516260228,0.02680128804443692,0.18687212972525535
12.82,0.11767646419983578,0.04800845226079203,0.003384614917884315,0.01828006844054653,0.17246356723862483
12.84,0.11866878219463778,0.05117186788340123,0.003674311655045295,0.01087239762678792,0.15685425348552018
12.86,0.11972124037064819,0.05402084914954977,0.00382666305557598,0.004536940551441254,0.14064395132843224
12.88,0.12082748505617044,0.05655044504308287,0.003862542252665851,-0.000786013240060626,0.12432399843348856
12.9,0.12198114993775225,0.05876402584774193,0.0038014892849669644,-0.005169243874185185,0.10828741271888917
12.92,0.12317600418330181,0.06067148748301447,0.0036614963075654364,-0.008694065605541756,0.09283937711467384
12.94,0.1244060667316194,0.06228766372805406,0.0034588761823183727,-0.011446516009036848,0.07820776138708169
12.96,0.1256656908833047,0.06363094320160789,0.0032082004836167786,-0.013514215643466531,0.06455340873376064
12.98,0.12694962321834838,0.06472208346510355,0.002922294102028253,-0.014983838298947788,0.05197997716883075
13.0,0.1282530406775482,0.06558321123942362,0.0026122748595869697,-0.01593912898829008,0.04054318040444288
13.02,0.129571569399186,0.06623699532551076,0.0022876278181783822,-0.016459406081978455,0.03025932020202764
13.040000000000001,0.1309012886172714,0.06670597725298397,0.0019563052270957703,-0.016618484983054668,0.02111304236005466
13.06,0.13223872261842853,0.06701204381595706,0.0016248442862544816,-0.016483963102843596,0.01306428208001212
13.08,0.13358082343394695,0.06717602536781284,0.0012984960738780776,-0.016116809288376735,0.006054391934816662
13.1,0.13492494662204033,0.0672174039244023,0.0009813600842672055,-0.015571204969905016,1.1467624720558356e-05
13.120000000000001,0.13626882218123992,0.06715411566720324,0.0006765198305829518,-0.014894588887811077,-0.005145096263777934
13.14,0.1376105223354606,0.0670024332552854,0.00038617588215876877,-0.014127862109020518,-0.009500775587549248
13.16,0.13894842764933582,0.06677691436992911,0.00011177352231612469,-0.01330571497785108,-0.013142757221931907
13.18,0.14028119267218495,0.06649040406195884,-0.0001458770692094361,-0.012457042523613947,-0.01615739130832877
13.200000000000001,0.141607712072511,0.066154079693279,-0.0003864895830215814,-0.011605419556422625,-0.01862819255641713
13.22,0.14292708801324303,0.06577752851443888,-0.0006102002394635512,-0.010769611139989204,-0.02063432714364481
13.24,0.14423859933123606,0.06536884916187417,-0.0008174768399234559,-0.009964098275743597,-0.022249522685069533
13.26,0.145541672922333,0.06493476956230615,-0.0010090383445387236,-0.00919960242671831,-0.023541341056808204
13.280000000000001,0.14683585759459647,0.06448077487521753,-0.0011857848181981562,-0.00848359592966085,-0.02457075720254795
13.3,0.1481208005357405,0.06401124017111866,-0.001348737358721212,-0.007820788381243856,-0.025391991135980792
13.32,0.14939622644469372,0.06352956352251195,-0.001498987450013908,-0.007213581741886622,-0.026052544917279694
13.34,0.15066191929977144,0.06303829606957656,-0.0016376550613669595,-0.006662489190405325,-0.02659340121422459
